row_id,order_id,order_date,customer_id,customer_name,segment,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_dayofweek
519,CA-2017-127432,2017-01-22,AD-10180,Alan Dominguez,Home Office,Great Falls,Montana,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126,3,0,56,2017,2017-01,Sunday
520,CA-2015-157812,2015-03-22,DB-13210,Dean Braden,Consumer,Houston,Texas,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18,1,0,5,2015,2015-03,Sunday
521,CA-2015-157812,2015-03-22,DB-13210,Dean Braden,Consumer,Houston,Texas,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,130,2,0,-26,2015,2015-03,Sunday
522,CA-2015-157812,2015-03-22,DB-13210,Dean Braden,Consumer,Houston,Texas,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14,9,1,-21,2015,2015-03,Sunday
523,CA-2017-145142,2017-01-23,MC-17605,Matt Connell,Corporate,Detroit,Michigan,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,211,2,0,21,2017,2017-01,Monday
524,US-2016-139486,2016-05-21,LH-17155,Logan Haushalter,Consumer,Los Angeles,California,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55,3,0,-12,2016,2016-05,Saturday
525,US-2016-139486,2016-05-21,LH-17155,Logan Haushalter,Consumer,Los Angeles,California,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66,2,0,27,2016,2016-05,Saturday
526,CA-2015-158792,2015-12-26,BD-11605,Brian Dahlen,Consumer,Lawrence,Massachusetts,OFF-FA-10002815,Office Supplies,Fasteners,Staples,22,5,0,10,2015,2015-12,Saturday
527,CA-2017-113558,2017-10-21,PH-18790,Patricia Hirasaki,Home Office,Lakeland,Florida,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,684,3,0,43,2017,2017-10,Saturday
528,CA-2017-113558,2017-10-21,PH-18790,Patricia Hirasaki,Home Office,Lakeland,Florida,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",46,3,0,5,2017,2017-10,Saturday
529,US-2015-138303,2015-09-03,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36,3,0,-7,2015,2015-09,Thursday
530,US-2015-138303,2015-09-03,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666,1,0,-150,2015,2015-09,Thursday
531,US-2015-138303,2015-09-03,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",53,6,0,20,2015,2015-09,Thursday
532,CA-2015-102848,2015-11-07,KB-16240,Karen Bern,Corporate,Los Angeles,California,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,191,1,0,12,2015,2015-11,Saturday
533,US-2017-129441,2017-09-07,JC-15340,Jasper Cacioppo,Consumer,Los Angeles,California,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,48,3,0,2,2017,2017-09,Thursday
534,CA-2016-168753,2016-05-29,RL-19615,Rob Lucas,Consumer,Montgomery,Alabama,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,980,5,0,274,2016,2016-05,Sunday
535,CA-2016-168753,2016-05-29,RL-19615,Rob Lucas,Consumer,Montgomery,Alabama,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,23,5,0,11,2016,2016-05,Sunday
536,CA-2016-126613,2016-07-10,AA-10375,Allen Armold,Consumer,Mesa,Arizona,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,17,2,0,1,2016,2016-07,Sunday
537,US-2017-122637,2017-09-03,EP-13915,Emily Phan,Consumer,Chicago,Illinois,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",43,7,1,-68,2017,2017-09,Sunday
538,CA-2015-147851,2015-12-03,MP-17470,Mark Packer,Home Office,New York City,New York,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,11,4,0,3,2015,2015-12,Thursday
539,CA-2015-134894,2015-12-07,DK-12985,Darren Koutras,Consumer,Henderson,Kentucky,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,153,3,0,41,2015,2015-12,Monday
540,CA-2015-134894,2015-12-07,DK-12985,Darren Koutras,Consumer,Henderson,Kentucky,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",284,4,0,71,2015,2015-12,Monday
541,CA-2014-140795,2014-02-01,BD-11500,Bradley Drucker,Consumer,Green Bay,Wisconsin,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,469,6,0,206,2014,2014-02,Saturday
542,CA-2016-136924,2016-07-14,ES-14080,Erin Smith,Corporate,Tucson,Arizona,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,381,8,0,38,2016,2016-07,Thursday
543,US-2015-120161,2015-12-18,LM-17065,Liz MacKendrick,Consumer,Springfield,Ohio,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,647,9,0,-146,2015,2015-12,Friday
544,CA-2014-103849,2014-05-11,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58,2,0,7,2014,2014-05,Sunday
545,CA-2014-103849,2014-05-11,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,101,1,0,6,2014,2014-05,Sunday
546,CA-2014-103849,2014-05-11,PG-18895,Paul Gonzalez,Consumer,Fort Worth,Texas,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66,4,1,-84,2014,2014-05,Sunday
547,CA-2017-162929,2017-11-19,AS-10135,Adrian Shami,Home Office,New York City,New York,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41,6,0,14,2017,2017-11,Sunday
548,CA-2017-162929,2017-11-19,AS-10135,Adrian Shami,Home Office,New York City,New York,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13,2,0,6,2017,2017-11,Sunday
549,CA-2015-113173,2015-11-15,DK-13225,Dean Katz,Corporate,Chicago,Illinois,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250,9,0,16,2015,2015-11,Sunday
550,CA-2015-113173,2015-11-15,DK-13225,Dean Katz,Corporate,Chicago,Illinois,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11,3,1,-17,2015,2015-11,Sunday
551,CA-2015-113173,2015-11-15,DK-13225,Dean Katz,Corporate,Chicago,Illinois,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,9,5,0,-2,2015,2015-11,Sunday
552,CA-2016-136406,2016-04-15,BD-11320,Bill Donatelli,Consumer,San Francisco,California,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1122,2,0,0,2016,2016-04,Friday
553,CA-2017-112774,2017-09-11,RC-19960,Ryan Crowe,Consumer,Jacksonville,Florida,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",35,1,0,6,2017,2017-09,Monday
554,CA-2017-101945,2017-11-24,GT-14710,Greg Tran,Consumer,Houston,Texas,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,11,3,0,3,2017,2017-11,Friday
555,CA-2017-100650,2017-06-29,DK-13225,Dean Katz,Corporate,Anaheim,California,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1296,2,0,311,2017,2017-06,Thursday
556,CA-2014-155852,2014-03-03,AJ-10945,Ashley Jarboe,Consumer,Wilmington,North Carolina,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19,4,0,3,2014,2014-03,Monday
557,CA-2016-113243,2016-06-10,OT-18730,Olvera Toch,Consumer,Los Angeles,California,OFF-LA-10001297,Office Supplies,Labels,Avery 473,21,2,0,10,2016,2016-06,Friday
558,CA-2016-113243,2016-06-10,OT-18730,Olvera Toch,Consumer,Los Angeles,California,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1336,4,0,-217,2016,2016-06,Friday
559,CA-2016-113243,2016-06-10,OT-18730,Olvera Toch,Consumer,Los Angeles,California,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32,5,0,16,2016,2016-06,Friday
560,CA-2017-118731,2017-11-20,LP-17080,Liz Pelletier,Consumer,San Francisco,California,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,43,3,0,17,2017,2017-11,Monday
561,CA-2017-118731,2017-11-20,LP-17080,Liz Pelletier,Consumer,San Francisco,California,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84,7,0,27,2017,2017-11,Monday
562,CA-2014-145576,2014-09-14,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13,5,0,1,2014,2014-09,Sunday
563,CA-2014-145576,2014-09-14,CA-12775,Cynthia Arntzen,Consumer,Tampa,Florida,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13,3,0,4,2014,2014-09,Sunday
564,CA-2015-130736,2015-12-07,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",4,2,0,0,2015,2015-12,Monday
565,CA-2015-130736,2015-12-07,JF-15490,Jeremy Farry,Consumer,Seattle,Washington,OFF-LA-10000634,Office Supplies,Labels,Avery 509,3,1,0,1,2015,2015-12,Monday
566,CA-2017-137099,2017-12-07,FP-14320,Frank Preis,Consumer,Los Angeles,California,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374,3,0,47,2017,2017-12,Thursday
567,CA-2017-156951,2017-10-01,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,92,8,0,45,2017,2017-10,Sunday
568,CA-2017-156951,2017-10-01,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81,7,0,27,2017,2017-10,Sunday
569,CA-2017-156951,2017-10-01,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19,3,0,9,2017,2017-10,Sunday
570,CA-2017-156951,2017-10-01,EB-13840,Ellis Ballard,Corporate,Seattle,Washington,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451,3,0,0,2017,2017-10,Sunday
571,CA-2017-164826,2017-12-28,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,OFF-LA-10001297,Office Supplies,Labels,Avery 473,72,7,0,35,2017,2017-12,Thursday
572,CA-2017-164826,2017-12-28,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,14,4,0,6,2017,2017-12,Thursday
573,CA-2017-164826,2017-12-28,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,33,7,0,11,2017,2017-12,Thursday
574,CA-2017-164826,2017-12-28,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,15,3,0,4,2017,2017-12,Thursday
575,CA-2016-127250,2016-11-03,SF-20200,Sarah Foster,Consumer,Marysville,Washington,OFF-AR-10003394,Office Supplies,Art,Newell 332,9,3,0,2,2016,2016-11,Thursday
576,CA-2015-149713,2015-09-18,TG-21640,Trudy Glocke,Consumer,Long Beach,California,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,161,14,0,79,2015,2015-09,Friday
577,CA-2015-149713,2015-09-18,TG-21640,Trudy Glocke,Consumer,Long Beach,California,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,20,4,0,10,2015,2015-09,Friday
578,CA-2015-149713,2015-09-18,TG-21640,Trudy Glocke,Consumer,Long Beach,California,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7,2,0,2,2015,2015-09,Friday
579,CA-2017-118640,2017-07-20,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",70,2,0,9,2017,2017-07,Thursday
580,CA-2017-118640,2017-07-20,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",9,1,1,-6,2017,2017-07,Thursday
581,CA-2015-132906,2015-09-10,CC-12145,Charles Crestani,Consumer,Los Angeles,California,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,52,4,0,2,2015,2015-09,Thursday
582,CA-2017-145233,2017-12-01,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470,3,0,53,2017,2017-12,Friday
583,CA-2017-145233,2017-12-01,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,106,2,0,9,2017,2017-12,Friday
584,CA-2017-145233,2017-12-01,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31,3,0,4,2017,2017-12,Friday
585,CA-2017-145233,2017-12-01,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7,7,1,-5,2017,2017-12,Friday
586,CA-2017-145233,2017-12-01,DV-13465,Dianna Vittorini,Consumer,Denver,Colorado,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406,4,0,30,2017,2017-12,Friday
587,CA-2015-128139,2015-07-03,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,71,1,0,5,2015,2015-07,Friday
588,CA-2015-128139,2015-07-03,BD-11725,Bruce Degenhardt,Consumer,Richmond,Kentucky,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",295,3,0,145,2015,2015-07,Friday
589,US-2016-156986,2016-03-20,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,85,2,0,-20,2016,2016-03,Sunday
590,US-2016-156986,2016-03-20,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,21,4,0,7,2016,2016-03,Sunday
591,US-2016-156986,2016-03-20,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,17,3,1,-13,2016,2016-03,Sunday
592,US-2016-156986,2016-03-20,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10,2,0,4,2016,2016-03,Sunday
593,CA-2014-135405,2014-01-09,MS-17830,Melanie Seite,Consumer,Laredo,Texas,OFF-AR-10004078,Office Supplies,Art,Newell 312,9,2,0,1,2014,2014-01,Thursday
594,CA-2014-135405,2014-01-09,MS-17830,Melanie Seite,Consumer,Laredo,Texas,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31,3,0,10,2014,2014-01,Thursday
595,CA-2014-131450,2014-08-08,LR-16915,Lena Radford,Consumer,San Diego,California,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76,2,0,22,2014,2014-08,Friday
596,CA-2014-131450,2014-08-08,LR-16915,Lena Radford,Consumer,San Diego,California,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1200,3,0,435,2014,2014-08,Friday
597,CA-2014-131450,2014-08-08,LR-16915,Lena Radford,Consumer,San Diego,California,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,446,5,0,56,2014,2014-08,Friday
598,CA-2014-131450,2014-08-08,LR-16915,Lena Radford,Consumer,San Diego,California,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,328,8,0,92,2014,2014-08,Friday
599,CA-2016-120180,2016-07-14,TP-21130,Theone Pippenger,Consumer,Philadelphia,Pennsylvania,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,12,2,0,1,2016,2016-07,Thursday
600,US-2016-100720,2016-07-16,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,144,3,0,-29,2016,2016-07,Saturday
601,US-2016-100720,2016-07-16,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,494,4,0,-115,2016,2016-07,Saturday
602,US-2016-100720,2016-07-16,CK-12205,Chloris Kastensmidt,Consumer,Philadelphia,Pennsylvania,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,6,2,0,1,2016,2016-07,Saturday
603,CA-2014-149958,2014-03-15,AS-10240,Alan Shonely,Consumer,Tampa,Florida,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",143,1,0,18,2014,2014-03,Saturday
604,CA-2014-149958,2014-03-15,AS-10240,Alan Shonely,Consumer,Tampa,Florida,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",46,3,0,5,2014,2014-03,Saturday
605,CA-2014-149958,2014-03-15,AS-10240,Alan Shonely,Consumer,Tampa,Florida,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7,3,1,-6,2014,2014-03,Saturday
606,CA-2014-149958,2014-03-15,AS-10240,Alan Shonely,Consumer,Tampa,Florida,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43,4,1,-32,2014,2014-03,Saturday
607,CA-2014-149958,2014-03-15,AS-10240,Alan Shonely,Consumer,Tampa,Florida,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,132,3,0,48,2014,2014-03,Saturday
608,US-2014-105767,2014-05-23,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3,2,1,-3,2014,2014-05,Friday
609,US-2014-105767,2014-05-23,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,OFF-AR-10001246,Office Supplies,Art,Newell 317,21,9,0,2,2014,2014-05,Friday
610,US-2014-105767,2014-05-23,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,TEC-PH-10003092,Technology,Phones,Motorola L804,55,2,0,-10,2014,2014-05,Friday
611,CA-2016-161816,2016-04-28,NB-18655,Nona Balk,Corporate,Dallas,Texas,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,370,3,0,42,2016,2016-04,Thursday
612,CA-2016-161816,2016-04-28,NB-18655,Nona Balk,Corporate,Dallas,Texas,OFF-LA-10004345,Office Supplies,Labels,Avery 493,16,4,0,6,2016,2016-04,Thursday
613,CA-2016-121223,2016-09-11,GD-14590,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8,2,0,3,2016,2016-09,Sunday
614,CA-2016-121223,2016-09-11,GD-14590,Giulietta Dortch,Corporate,Philadelphia,Pennsylvania,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,729,9,0,-158,2016,2016-09,Sunday
615,CA-2017-138611,2017-11-14,CK-12595,Clytie Kelty,Consumer,Grove City,Ohio,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,120,10,0,16,2017,2017-11,Tuesday
616,CA-2017-138611,2017-11-14,CK-12595,Clytie Kelty,Consumer,Grove City,Ohio,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,4,2,1,-3,2017,2017-11,Tuesday
617,CA-2017-117947,2017-08-18,NG-18355,Nat Gilpin,Corporate,New York City,New York,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40,2,0,16,2017,2017-08,Friday
618,CA-2017-117947,2017-08-18,NG-18355,Nat Gilpin,Corporate,New York City,New York,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",10,2,0,3,2017,2017-08,Friday
619,CA-2017-117947,2017-08-18,NG-18355,Nat Gilpin,Corporate,New York City,New York,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107,9,0,34,2017,2017-08,Friday
620,CA-2017-117947,2017-08-18,NG-18355,Nat Gilpin,Corporate,New York City,New York,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,38,1,0,11,2017,2017-08,Friday
621,CA-2017-117947,2017-08-18,NG-18355,Nat Gilpin,Corporate,New York City,New York,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88,3,0,27,2017,2017-08,Friday
622,US-2014-111171,2014-12-26,CA-12265,Christina Anderson,Consumer,Chicago,Illinois,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",9,5,1,-15,2014,2014-12,Friday
623,CA-2015-138009,2015-11-29,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",302,2,0,88,2015,2015-11,Sunday
624,CA-2015-138009,2015-11-29,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555,5,0,179,2015,2015-11,Sunday
625,CA-2015-138009,2015-11-29,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523,4,0,131,2015,2015-11,Sunday
626,CA-2015-138009,2015-11-29,SF-20965,Sylvia Foulston,Corporate,Dearborn,Michigan,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",162,9,0,47,2015,2015-11,Sunday
627,CA-2017-163020,2017-09-15,MO-17800,Meg O'Connel,Home Office,New York City,New York,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",36,7,0,12,2017,2017-09,Friday
628,CA-2017-153787,2017-05-19,AT-10735,Annie Thurman,Consumer,Seattle,Washington,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97,2,0,28,2017,2017-05,Friday
629,CA-2017-133431,2017-12-17,LC-17140,Logan Currie,Consumer,San Francisco,California,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15,5,0,5,2017,2017-12,Sunday
630,CA-2017-133431,2017-12-17,LC-17140,Logan Currie,Consumer,San Francisco,California,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13,3,0,6,2017,2017-12,Sunday
